sentence,gpt_labels,warning,log,huggingface_labels,disagreement
"Maar besonderlik acht ik dit aanmerkens weerdig, dat hy sommige verschijningen der Zielen erkent, die by verdrag van heilige luiden geschieden: elkanderen by hun leven beloofd hebbende, dat de eerst storve, den anderen verschijnen, en van sijnen toestand na dit leven (in hemel of vagevuur) berigten souden.",[],False,,[],False
"Misunderstood en Florence Montgomery zijn dan ook voor goed, tot één denkbeeld zamengesmolten.",[],False,,[],False
"Eischt hunne roeping niet, om ook hier voor het welzijn der hun toevertrouwde natiën zorg te dragen?",[],False,,[],False
"Wat bemint gy dan, ô kinderen der menschen: wat bemint gy de ydelheyt, en soekt gy de leugen?",[],False,,[],False
"Eene krachtige soep bracht haar weder op kracht, maar zij was toch zeer geschokt door deze dwaasheid.",[],False,,[],False
"Zekerheid wordt alleen dan bereikt, wanneer wij A afgezonderd kunnen voortbrengen en er dan a op zien volgen.",[],False,,[],False
"XIV, bl. 577 e.v., en voor 1836, No.",[],False,,[],False
"Het voorbeeld dat ik nu den naneef meen te geeven, Mevrouw, zal weezen de bescherming van het leven Der ongelukkigen.",[],False,,[],False
"Geen nood, 'k mag ook als Actionisten doen, en hoopen op een beter tijd.",[],False,,[],False
"Na een wonderschoon morgengebed, het zoogenaamde Glaubensthema, dat achter het tooneel door bazuinen begeleid en daarna door het orkest wordt overgenomen en uitgewerkt, worden wij door het optreden van twee ridders uit Amfortas' gevolg op de hoofdzaak der handeling (Amfortas' ongeneeslijk lijden) aandachtig gemaakt; en terstond daarop ontmoeten wij ook reeds Kundry, die, optredend in hare gestalte van berouwhebbende zondares, aan Gurnemanz een balsem overhandigt, welken zij uit Arabië tot leniging van Amfortas' smart heeft meegebracht.",[],False,,[],False
"Er bestaan geen fraaije oude handschriften op grond waarvan men regt zou hebben te beweren dat in de uit Deventer stammende frater- of zusterhuizen; in de afzondering van het klooster Windesheim bij Zwol, - of waar ook in die buurt, - zich miniatuurschilders gevormd hebben die nog iets meer dan kalligrafen waren, of het verder gebragt hadden dan het teekenen van versierde aanvangsletters.",[],False,,[],False
"; Bouman, Geld.",[],False,,[],False
"Maar, Mevrouw . . .",[],False,,[],False
"De Prins van Hohenlohe wist reeds, dat men in deze stad eene gunstige meening te zijnen opzigte voedde.",[],False,,[],False
"Henricus Brucaeus, geboren in 1531 te Aalst in Vlaanderen, was Prof. Matheseos et Medicinae te Bostock, en stierf 4 Januari 1593.",[],False,,[],False
"Wij zullen hem, trots zijn toelichtend nootje bij pélérins: ‘leurs pièces sont imprimeés’, niet gelooven, al schrijven velen hem noch steeds onbedachtzaam na.",[],False,,[],False
"’ - ‘Zoo lang men eene moeder heeft,’ merkte clara, het andere meisje, aan: ‘mag men, dunkt mij, van geen ongeluk spreken!",[],False,,[],False
Uwe u teeder liefhebbende moeder Rachel.,[],False,,[],False
"Gy zult my plaisier doen, als gy de vraagen, welke, des betreffende, u in den geest komen, met dezelfde openhartigheid voorstelt die gy in uw antwoord op myne vraage betoonde.",[],False,,[],False
"Vriend Van der Baeten, ik heb u altoos gezegd, dat ik er niets tegen zou hebben, maer dat gy daer met haer zelve moest over spreken.",[],False,,[],False
"Voorts zegt men, zonderling genoeg, van iets, welk men met iets anders verwisselt, dat men daarvan verandert: van gedachten, van besluit, van kleeding, van plaats, van huis, van heer, van dienstboden, veranderen; en, in de laatste gevallen, meermalen blootelijk veranderen: De winst verandert met den wint.",[],False,,[],False
"linien geworden is, ontlaat het weer altyd; en het begint, of te sneeuwen, hagelen, of waajen; indien de Kwik verder blyft zakken, zo gaat de dooi voort; maar indien de Kwik na een zakking van 3, of 4.",[],False,,[],False
"Deed de liefde van Hilda, welke zy besefte met die fyne doordringendheid, der vrouwen eigen, haer pyn?",[],False,,[],False
Door daetlicke voorbeelden te verclaren het 10 voorstel der beginselen des Watervvichts.,[],False,,[],False
"Deze klucht heet in de Naamlyst: Kluchtige behendigheit van twee Beurse-snijders, die wy noemen Hans Tromp, en Neel Albedrijf, enz. Antv.",[],False,,[],False
"Inderdaad, de redevoering is even bondig, als gepast en aangenaam om te lezen, na de herwonnen onafhankelijkheid.",[],False,,[],False
"Sophia Goritz, vroeger eerste zangeres van het Italiaensch theater, overleed te Neuilly, in den ouderdom van 76 jaren.",[],False,,[],False
Dat veele menschen tegenwoordig onder den naam van Ariaandom en Sociniaandom begrypen alle gevoelens die afwyken van de gemeene Orthodoxie met opzichte tot de drie Personen.,[],False,,[],False
’ Het boekje is opgedragen aen het Mânnergesang-Verein te Keulen.,[],False,,[],False
"die eeniglijk dient tot het aanwijzen van op- en ondergang van zon en maan, watergetijden en dergelijke zaken, waarmede, wegens het slordige inzonderheid van het laatst genoemde in de meeste Almanakken, eene naar ons inzien nuttige dienst aan die provincie bewezen is, des wij dit nuttige, gemakkelijke en goedkoope boekje, ook aldus zeer bruikbaar, gaarne aanprijzen.",[],False,,[],False
30 e.v. van de klassieke studiën voor 1830 wordt medegedeeld.,[],False,,[],False
"(en met vuur,) voor een byvoegsel van eene laatere hand te verklaaren, de toevlucht genomen.",[],False,,[],False
"wanneer men 't turend oog Laat waren Op bloem en boom, nog korts zoo schoon, Wie slaakt dan niet een' droeven toon Om 't vallen van hun blâren?","[(49, 53, 'plants')]",False,,"[[40, 45, 'plants'], [49, 53, 'plants']]",True
274.) - Belangrijke waarheid!,[],False,,[],False
"- Salbert had gelijk, dat hij sprak van menschen, die hoorende doof en ziende blind waren.",[],False,,[],False
"’ Op dien toon gaat de zamenspraak voort, tot ook het plegen van heiligschennis in de kerken gebiecht wordt.",[],False,,[],False
"Hy vermaende langen tyd zynen zoon met goede woorden, om hem voorzigtigheid en meer buigzaemheid in te boezemen; doch alle zyne poogingen waren nutteloos: Karel ging voort met zynen haet in het openbaer te doen blyken en de bevelen zyns vaders te miskennen.",[],False,,[],False
"O, dit gebrokene vensterken, waardoor de stormen breken, en de armoê van zijn eerlijk lief, die hadden in 't hert van den eeredief luid moeten van pligten spreken!",[],False,,"[[122, 130, 'animals']]",True
't Is inderdaad opmerkelijk hoe de type der Republieken den type der onbeperkte alleenheerschappijën courtiseert.,[],False,,[],False
De japansche regering zal ontslagen worden van hare belofte om te Hakodate een kolendepôt te vestigen.,[],False,,[],False
"Ook beval hy, en liet hy afkondigen dat er, tot voorbeeld en eeuwige gedenkenis, en op verbeurte, van lyf en goed, aen geen lyk der Vlamingen een graf zoude vergund worden.",[],False,,[],False
"Daer schiet het woudzwyn zyn' schuilhoek reeds uit, Ziet hoe de honden het woedend omringen, Jagers, komt, laten wy 't dapper bespringen, Moedig gestreden, het valt ons ten buit!","[(16, 24, 'animals'), (64, 70, 'animals')]",False,,"[[64, 70, 'animals']]",True
De daad van moffelen.,[],False,,[],False
"wesseling, w.g. muis en j.g. heineccius waren venema's ambtgenoten.",[],False,,[],False
"Eene vaste stad is eene, die zulke muren heeft: zijn goedertierenheit is meer dan burg en vaste steden.",[],False,,[],False
"Stel u eens het zoo goed als ondenkbare geval voor dat de Regeering bij de 2e Kamer een wetsontwerp indiende, hetwelk de bepaling behelsde dat het aan de beslissing van iedere burgerlijke gemeente zal worden overgelaten of voortaan de leden van den Raad op den ouden voet of op eene andere wijze zullen benoemd worden.",[],False,,[],False
Wie heeft ooit in zoo'n Honington gestoken!,[],False,,[],False
Maar hij lette daar niet op.,[],False,,[],False
En met concessies politieke partijen tevreden te stellen is een wanhopig werk.,[],False,,[],False
"Van daer, tot de mond van de Rivier Cinary tot Uvala, zeven verst.",[],False,,[],False
Doen dat hy met bitter zugten Grooten Godt wilt my bystaen Ik wil al myn zonden vlugten En tot mynen Vader gaen.,[],False,,[],False
"Jesu, geef dat wy die weerdiglijk Ontfangen t' onsen troost, en vastelik gelooven In 't aanzitten.",[],False,,[],False
"Ornithopodium, Pes Avis, Vogel-voet.","[(0, 13, 'plants')]",False,,"[[25, 30, 'animals']]",True
Zoo heet onze grafmaker niet: Lauw Stevens is zyn naem.,[],False,,[],False
Proeve eener geschiedenis der hervorming in de stad en provincie Utrecht.,[],False,,[],False
"Delft 1660, 1666 8o. Gedichten op W. Teelinks alleenspraken nagevolgt.",[],False,,[],False
"’ Onze toestand was inderdaad belemmerend, want wij moesten, zonder middelen van onderscheiding, tusschen twee doodvijanden kiezen, die elkander weêrkeerig van verraderlijke oogmerken beschuldigden.",[],False,,[],False
"’ Hij wendde zich tot de roovers, en zeide, op den beker wijzende: ‘Wij dronken elkander toe, niet waar?",[],False,,[],False
"Dit zij voor het tegenwoordige genoeg, mijn Waarde!",[],False,,[],False
"Wij willen het antwoord op die vraag in een volgend nommer geven; het zal niet moeilijk vallen te doen zien dat de realistische richting in de kunst geheel in overeenstemming is met onzen materialistischen tijdgeest, die geen gevoel meer heeft voor het ware schoone en slechts naar rijkdom en bevrediging van zingenot streeft.",[],False,,[],False
"Ten derden, waermen gheerne wel leeft ende vele verdoet, daer moetmen vele hebben: daer speeltmen dan grijp, grap in mijnen sack: want wijn wil gelt hebben: gheen meer gelt, gheen meer gheselschap.",[],False,,[],False
Onvermoeid bezig was de pen van bailly: met den Jaare 1775 gaf hy het eerste Deel in 't licht van zyne Historie der Astronomie.,[],False,,[],False
"C. Huygens, Korenbloemen.","[(12, 24, 'plants')]",False,,"[[12, 24, 'plants']]",True
"Zijn zoetste hoop, zijn vurigste zielswensch hebben gevaar geloopen, van door onze noodlottige kennismaking voor altijd verstoord te worden.",[],False,,[],False
"overeenkoomen, om op zekere daartoe geschikte plaatzen, en dikwyls wederkeerende tyden, tot dat einde, by den anderen te koomen.",[],False,,[],False
"Welk een mengelmoes van vreemdsoortige zaken een' Wijsgeer in die dagen door het hoofd liepen, daarvan is een brief aan Aubrey een sprekend getuigenis.",[],False,,[],False
"In Abbien, meerder ende minder, Dat sijn al rike lieden kinder, Die dit gheestelyc ghoet besitten: Want die en mogen diken noch spitten, Want sy sijn teeder, sy en moghen niet wercken: Men doetse crunen, dan sijnt al clercken.",[],False,,[],False
"Ik marscheerde weg, ben weggemarscheerd.",[],False,,[],False
Bij welke is het mededeelen eener proeve een volstrekt vereischte?,[],False,,[],False
"Dit doorboren van de Stam des Bóóms, geeft verscheiden voordeelen; men verlost ze van een overvloed van sappen, die hunne vruchtbaarheid belet.","[(30, 35, 'plants')]",False,,[],True
"De borst zij noch te zeer opgezet en vooruitgestoken, dat een trotsch, noch te zeer gebogen, dat een te demoedig voorkomen geeft; schoon dit eene en andere echter door de omstandigheden en naar den verschillenden toestand des redenaars gewijzigd wordt.",[],False,,[],False
"Hy was door het hoofd der Kerk naer 't Zuiden geroepen om een eind te stellen aen de dwingelandy van Berengarius, dien hy door zyné enkele tegenwoordigheid op de vlugt dreef en op een grooten ryksdag deed afzetten.",[],False,,[],False
"Schout, Burgemeesters en Wethouders der stad Amsterdam waren in hun praalgewaad in eene afzonderlijke zitplaats, door het driekruisig Wapen der stad onderscheiden, pas gezeten, of het gordijn werd opgehaald, en eer het Treurspel zelf een' aanvang nam, droeg een der bekwaamste Tooneelspeleren het Voorspel, op eene destige wijze, voor, en sloot hetzelve met deze woorden: In Veenerick herleeft de kleene Askaen, Waarmêe de heldt op Gods genade Zich scheep begeeft, en op een beter wacht, Dat wy ter goeder uur beleven, Nu Amsterdam en 't Aemstelers geslacht Zijn Kroon ten Hemel heeft geheven.",[],False,,[],False
Spat niet op het kinderkopje!,[],False,,[],False
"De connétable sprak met ernst en eenvoud en gaf alle blijken eener oprechte ontroering, waardoor Peckius zeer bewogen was.",[],False,,[],False
"Ch en G. - Het weeke verhemelte sluit de neusholte af; de tong vormt òf met het harde òf met het weeke verhemelte eene engte; de adem wordt door deze engte gedreven en veroorzaakt een schuringsgeruisch, dat bij geopende stemspleet eene ch, bij nagenoeg geslotene eene g is.",[],False,,[],False
"Wij hebben er ons over bedroefd, zonder nogtans van het voortzetten der vertaling te zijn afgeschrikt; omdat wij het eerste vereischte eener goede beoordeeling, onpartijdigheid, in die recensie geheel hebben gemist.",[],False,,[],False
"Zoo ge in uw' waan volhart, u willens laat verblinden: Als gij het tegendeel, te laat, zult ondervinden!....",[],False,,[],False
"In dit eerste stuk wordt het verhaal voortgezet tot op de aankomst op Nukahiwa, een der Zuidzeeëilanden, waar zoo wel de nog in den wilden natuurstaat verkeerende bevolking, als de voortbrengselen en gesteldheid van het eiland, aan den Schrijver ruime stof oplevert; gelijk wij dan ook van hetzelve en van het verblijf aldaar een uitvoerig verhaal vinden.",[],False,,[],False
"Dan bezat ik met een rein geweten de schoone vruchtbare landerijen, de beminnelijke carolina leefde onbekommerd, haar Vader was ook de mijne, en haar kind zou ik met de teederste liefde opvoeden.",[],False,,[],False
"Voort zijn sy diep in Duytslant opgetrocken, en hebben alle de Landen, waer sy door marcheerden, ongelooflijcke schaden aengedaen, en de Landt-lieden meest bedorven.",[],False,,[],False
"O blijheid, zegepraal!",[],False,,[],False
t'onrecht bevreest.,[],False,,[],False
"Dingen die qualijk gewijd waren, wierden weder ontwijd door dezelve Priesters: ook wierden gewijde zaken, door vianden ingenomen of ontheiligd, weder door de Priesters hersteld: dog tot dit alles wierd de toestemminge van den Raad en 't 't volk vereischt.",[],False,,[],False
"De held van zijnen roman is een beschaafd en jong Katholijk Franschman, die, van een walvischvaarder ontvlugt, zich op een der eilanden redt, en met eene inlandsche vrouw in het huwelijk treedt, die aan de Protestantsche Zendelingen hare opvoeding te danken heeft.","[(85, 93, 'animals')]",False,,[],True
Tot Hem verheff' zich hart en stem.,[],False,,[],False
"Agt Dagen teyd, was daer nog gegeven, Met stilstand, Aen weerkant, Toen kwam 't bevel: Dat kosten menig Ionkman zyn leven, Eer dat over gink de Citadel; Want men hielt ons constand, Schoon men was overmand: Nog twintig Dagen, Heel figeland.",[],False,,[],False
"Keer' tot hem 't danklied weder, De pelgrimspsalm van onzen tocht!",[],False,,[],False
Daar verzonk het lijk in het water.,[],False,,[],False
"Wel zongen de kikvorschen, in het breede lis en riet, met hun eentoonig gekwaek, een schoonen dag te gemoet; wel fladderde er soms een vogel door het loover heen - maer dat verbrak de majestueuse rust niet.","[(41, 44, 'plants'), (48, 52, 'plants'), (14, 25, 'animals'), (135, 140, 'animals')]",False,,"[[14, 25, 'animals'], [41, 44, 'plants'], [48, 52, 'plants'], [135, 140, 'animals']]",True
"Geen wetenschap worde gehaat, geen kunst veracht, geen werk nagelaten, geen gedachte onderdrukt, geen aandoening bestreden, waarvan wij niet kunnen zeggen, dat het strijdt met de bestemming, die de menschelijke natuur, overeenkomstig haren aanleg, moet en kan bereiken.",[],False,,[],False
